code;product_name_pl;product_name_en;generic_name_en;generic_name_pl;quantity;serving_size;brands;categories;categories_tags;countries;countries_tags;origins_tags;energy-kcal_value;energy-kcal_unit;fat_value;fat_unit;saturated-fat_value;saturated-fat_unit;carbohydrates_value;carbohydrates_unit;sugars_value;sugars_unit;fiber_value;fiber_unit;proteins_value;proteins_unit;salt_value;salt_unit
5902476000483;Jogurt naturalny;;;;380 g;380g;Jana;Nabiał, Żywność fermentowana, Fermentowane produkty mleczne, Desery, Desery mleczne, Fermentowane desery mleczne, Jogurty;en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts;Polska;en:poland;en:poland;87;kcal;4.5;g;2.8;g;6.9;g;6.9;g;;;4.7;g;0.14;g
3560070385874;Crunchy gorzka czekolada;Crunchy dark chocolate;Flavoured crunchy muesli with dark chocolate pieces;Granola z kawałkami gorzkiej czekolady, aromatyzowana;375 g;;Carrefour;;;France, Italie, Pologne, Espagne;en:france,en:italy,en:poland,en:spain;;457;kcal;17;g;8.3;g;64;g;24;g;7;g;8.4;g;0.55;g
5901333000062;Konfitura z Dzikiej róży;;;;;;Bacówka;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Produkty śniadaniowe, Smarowidła, Roślinne smarowidła, Słodkie smarowidła, Przetwory owocowe, Dżemy;en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams;Polska;en:poland;;163;kcal;0.2;g;0.1;g;40.4;g;35.2;g;;;0.4;g;0.01;g
20858667;Wafle ryżowe musli;;;;100 g (10 x 10 g);10g;Castello;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Zboża i ziemniaki, Zboża i produkty zbożowe, en:Puffed cereal cakes, Wafle ryżowe;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:puffed-cereal-cakes,en:puffed-rice-cakes;Polska;en:poland;;39;kcal;0.5;g;0.2;g;7.8;g;0.5;g;0.5;g;0.8;g;0.02;g
7622210899286;Ciastka zbożowe z mlekiem wzbogacone w wapń, magnez i żelazo.;;;;225 g (5 x 45 g);11.25g;Mondelez,BelVita;Przekąski, Słodkie przekąski, en:Biscuits and cakes, Herbatnik;en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits;Bośnia i Hercegowina, Chorwacja, Macedonia Północna, Polska, Serbia, Słowenia;en:bosnia-and-herzegovina,en:croatia,en:north-macedonia,en:poland,en:serbia,en:slovenia;;435;kcal;14;g;1.5;g;66;g;20;g;6.8;g;7.8;g;0.98;g
5903895010190;Winter szprot podwędzany w oleju;;;;170 g;170g;Graal,Polinord;Owoce morza, en:Fishes and their products, Konserwy, Ryby, Konserwy rybne;en:seafood,en:fishes-and-their-products,en:canned-foods,en:fishes,en:canned-fishes;Niemcy, Polska;en:germany,en:poland;en:atlantic-ocean,en:north-east-atlantic-ocean,xx:fao-27-3,xx:fao-27iiid;431;kcal;43;g;4;g;0;g;0;g;;;11;g;0.34;g
5901414204679;Zoo Orginalne;Bahlsen - Leibniz Zoo Butter Biscuits, 3.5oz (100g);;;100 g;100g;Bahlsen;Przekąski, Słodkie przekąski, en:Biscuits and cakes, Herbatnik, Herbatniki;en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,pl:herbatniki;Hongkong, Polska;en:hong-kong,en:poland;en:germany;438;kcal;11;g;7.1;g;74;g;24;g;;;8.7;g;1;g
5907694933001;Zenek energy drink;;;napój energetyzujący;250 ml;250ml;Zenek;Napoje, Napoje energetyczne, Napoje słodzone;en:beverages,en:energy-drinks,en:sweetened-beverages;Polska;en:poland;;46;kcal;0.5;g;0.1;g;10.8;g;10.8;g;0.5;g;0.5;g;0.15;g
5902057003285;Kefir;;;;1 kg;;Krasnystaw;Beverages, Dairies, Fermented foods, Fermented milk products, Dairy drinks, Fermented drinks, Fermented milk drinks, Kefir;en:beverages,en:dairies,en:fermented-foods,en:fermented-milk-products,en:dairy-drinks,en:fermented-drinks,en:fermented-milk-drinks,en:kefir;Finland, Poland;en:finland,en:poland;en:poland;50;kcal;2;g;1.2;g;4.7;g;4.2;g;;;3.4;g;0.08;g
5903548004040;Roślinne kiełbaski węgierskie na patelnię;;;;180 g;;Dobra kaloria;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Alternatywy mięsa, Zastępniki mięsa, Kiełbasy wegetariańskie, Zastępniki mięsa z białka sojowego lub pszennego, Kiełbasy wegańskie;en:plant-based-foods-and-beverages,en:plant-based-foods,en:meat-alternatives,en:meat-analogues,en:vegetarian-sausages,en:meat-analogues-from-soy-or-wheat-proteins,en:vegan-sausages;Polska;en:poland;;299;kcal;16;g;4.2;g;14;g;3.4;g;5.6;g;22;g;1.6;g
5901151003306;Flips;;;;50 g;25g;Sante;Chipsy i frytki;en:chips-and-fries;Polska;en:poland;;379;kcal;1.3;g;0.3;g;80;g;0.6;g;4.6;g;9.6;g;0;g
5900320008142;Bajgle z ziołami prowansalskimi;;;;70 g;;Lajkonik,Lorenz;Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Breads, Breadsticks;en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:breads,en:breadsticks;Poland;en:poland;;437;kcal;15;g;1.5;g;61;g;4.9;g;4.8;g;12;g;2.7;g
5900512980850;serek wiejski bez laktozy Delikate;;;;200 g;200g;Delikate;Nabiał, Żywność fermentowana, Fermentowane produkty mleczne, Sery, Serek wiejski;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,pl:serek-wiejski;Polska;en:poland;;97;kcal;5;g;3;g;2;g;2;g;;;11;g;0.7;g
5900531003738;Jogurt;;;;330 g;330g;Piątnica;Nabiał, Żywność fermentowana, Fermentowane produkty mleczne, Desery, Desery mleczne, Fermentowane desery mleczne, Jogurty;en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts;Polska;en:poland;en:poland;58;kcal;2.4;g;1.6;g;4;g;4;g;;;5;g;0.1;g
5908250801499;Ser kozi w plastrach;;;;160 g;20g;Światowid;Nabiał, Żywność fermentowana, Fermentowane produkty mleczne, Sery, Ser kozi;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:goat-cheeses;Polska;en:poland;en:spain;390;kcal;33;g;22;g;2;g;1.5;g;;;21;g;1.3;g
5900643039045;Actimel;;;Mleko fermentowane o smaku naturalnym z L. casei Danone oraz witaminami B6 i D.;100 g;100g;Danone;Napoje, Nabiał, Żywność fermentowana, Fermentowane produkty mleczne, Desery, Desery mleczne, Napoje mleczne, Fermentowane desery mleczne, Napoje fermentowane, Jogurty, en:Fermented milk drinks, Jogurty pitne;en:beverages,en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:dairy-drinks,en:fermented-dairy-desserts,en:fermented-drinks,en:yogurts,en:fermented-milk-drinks,en:drinkable-yogurts;Estonia, Francja, Łotwa, Litwa, Polska;en:estonia,en:france,en:latvia,en:lithuania,en:poland;en:belgium;45;kcal;1.6;g;0.9;g;4;g;4;g;;;3.6;g;0.13;g
5900449006968;Surówka Rodzinna;;;Surówka z białej kapusty z marchewką i natką pietruszki;450 g;450g;Vital Fresh;Posiłki, Gotowe sałatki, Sałatki z warzywami, Surówka;en:meals,en:prepared-salads,en:vegetable-salads,pl:surówka;Polska;en:poland;;102;kcal;4.5;g;0.3;g;13;g;13;g;2.5;g;1.1;g;0.75;g
5900531000102;Low Fat Cottage Cheese;Low fat cottage cheese;;;150g;100g;Piątnica;Nabiał, Żywność fermentowana, Fermentowane produkty mleczne, Sery, Smarowidła, Słone smarowidła, en:Fresh cheeses, en:Cheese spreads, Cottage cheese;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:spreads,en:salted-spreads,en:fresh-cheeses,en:cheese-spreads,en:cottage-cheeses;Polska;en:poland;en:poland;81;kcal;3;g;2;g;2.4;g;2;g;;;11;g;0.7;g
5900587040909;Orzechy nerkowca;;;;250 g;50 g;BakaD'Or,BakaDOr;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Orzechy i ich produkty, Orzechy, en:Cashew nuts;en:plant-based-foods-and-beverages,en:plant-based-foods,en:nuts-and-their-products,en:nuts,en:cashew-nuts;Polska;en:poland;;591;kcal;44;g;7.8;g;29;g;5.9;g;3.3;g;18;g;0.03;g
8690804361500;Okra z pomidorami;;;;350g;100 g;Suntat;Растителни храни и напитки, Растителни храни, en:Fruits and vegetables based foods, Зеленчукови храни, en:Fruits based foods, en:Vegetables, Плодове, en:Okras, en:Okra cooked without salt;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fruits-based-foods,en:vegetables,en:fruits,en:okras,en:okra-cooked-without-salt;Франция, Германия, Полша;en:france,en:germany,en:poland;;24;kcal;0.5;g;0.1;g;2.4;g;0.9;g;;;1.5;g;1.1;g
5900197026027;7zbóż;;;;300 g;;Bakoma;Nabiał, Żywność fermentowana, Fermentowane produkty mleczne, Desery, Desery mleczne, Fermentowane desery mleczne, Jogurty;en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts;Polska;en:poland;;96;kcal;2.5;g;1.8;g;14.8;g;13.1;g;;;3.4;g;0.13;g
5900197023859;Jogurt kremowy z brzoskwiniami i granolą;Yogur con melocoton y muesli;;;;230g;Bakoma;Dairies, Fermented foods, Fermented milk products, Desserts, Dairy desserts, Fermented dairy desserts, Yogurts;en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts;Poland;en:poland;;152;kcal;5.8;g;3.8;g;21.5;g;13.5;g;;;2.9;g;0.15;g
42274377;Riso o smaku pistacjowym;;;;200 g;;Müller,Riso;Nabiał, Desery, Desery mleczne, en:Puddings, Puddingi ryżowe;en:dairies,en:desserts,en:dairy-desserts,en:puddings,en:rice-puddings;Czechy, Węgry, Polska, Słowacja;en:czech-republic,en:hungary,en:poland,en:slovakia;;108;kcal;2.4;g;1.5;g;18.3;g;12.5;g;;;3.2;g;0.25;g
5906827003802;Rolled oats;;;;500g;50 g;melvit;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Produkty śniadaniowe, Zboża i ziemniaki, Zboża i produkty zbożowe, Płatki śniadaniowe, Płatki, en:Cereal flakes, en:Rolled flakes, Płatki owsiane;en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:flakes,en:cereal-flakes,en:rolled-flakes,en:rolled-oats;Polska;en:poland;;363;kcal;5.7;g;1.2;g;60;g;1.8;g;10;g;13;g;0.02;g
42244035;Riso o smaku waniliowym;;;;200 g;;Müller,Riso;Nabiał, Desery, Desery mleczne, en:Puddings, Puddingi ryżowe, en:Vanilla flavored rice pudding;en:dairies,en:desserts,en:dairy-desserts,en:puddings,en:rice-puddings,en:vanilla-flavored-rice-pudding;Czechy, Węgry, Polska;en:czech-republic,en:hungary,en:poland;;103;kcal;2.5;g;1.6;g;16.8;g;11;g;;;3.3;g;0.26;g
5901713011046;Sok z buraków z jabłkiem;;;;330 ml;330ml;Dawtona;Plant-based foods and beverages, Beverages, Plant-based beverages, Vegetable-based foods and beverages, Juices and nectars, Vegetable-based beverages, Vegetable juices, Beetroot juices;en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:vegetable-based-foods-and-beverages,en:juices-and-nectars,en:vegetable-based-beverages,en:vegetable-juices,en:beetroot-juices;France, Poland;en:france,en:poland;;107;kcal;0;g;0;g;23;g;23;g;1.7;g;2.3;g;1.6;g
5902180510100;ryż czerwony;;;;200 g;;Sonko;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Zboża i ziemniaki, Nasiona, Zboża i produkty zbożowe, en:Cereal grains, Ryże;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:rices;Polska;en:poland;;354;kcal;3.2;g;0.9;g;70;g;1.2;g;4.8;g;8.8;g;0.01;g
5902741007612;Ekologiczne buraczki przecierane;;;;270 g;;Dary Natury;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Produkty na bazie warzyw i owoców, Produkty na bazie warzyw;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods;Polska;en:poland;;53;kcal;1.2;g;0.1;g;9;g;8.2;g;;;1;g;0.7;g
2920849001410;Filety z pstrąga tęczowego wędzonego na gorąco;;;;141 g;;Marinero;Owoce morza, en:Fishes and their products, Ryby;en:seafood,en:fishes-and-their-products,en:fishes;Polska;en:poland;;137;kcal;5.1;g;0.8;g;0.5;g;0.5;g;0.5;g;23;g;1.8;g
28042464;Orzeszki ziemne prażone o smaku paprykowym;;;;150 g;30 g;Trader Joe's,Intersnack Poland;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Strączkowe i produkty strączkowe, Strączkowe, Orzechy i ich produkty, Orzechy, en:Roasted nuts, Orzeszki ziemne, en:Roasted peanuts;en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:legumes,en:nuts-and-their-products,en:nuts,en:roasted-nuts,en:peanuts,en:roasted-peanuts;Polska, Hiszpania;en:poland,en:spain;;592;kcal;47;g;7.5;g;13;g;5.3;g;8.4;g;25;g;1.7;g
5903548005009;Lekki Chrup Prażony Kokos;;;;;;Dobra Kaloria;;;Polska;en:poland;;470;kcal;21;g;17;g;56;g;29;g;;;9;g;0.07;g
5903475450132;Łosoś wędzony na gorąco dymem drewna bukowego;;;;125 g;;Marinero;Owoce morza, en:Fishes and their products, Ryby, Tłuste ryby, Łososie, Wędzone ryby, Łosoś wędzony;en:seafood,en:fishes-and-their-products,en:fishes,en:fatty-fishes,en:salmons,en:smoked-fishes,en:smoked-salmons;Polska;en:poland;;195;kcal;11;g;2;g;0;g;0;g;;;24;g;1.7;g
8586008108310;MAX SPORT Raw Paleo Bar z orzechami laskowymi i kakao;Raw Paleo Bar Kakao Haselnuss;Raw bar with hazelnuts and cocoa;Baton z orzechami laskowymi i kakao;50 g;50g;MAX SPORTS,MAX SPORTS Paleo Bar;Snacks, Sweet snacks, it:barretta di frutta secca;en:snacks,en:sweet-snacks,it:barretta-di-frutta-secca;Poland, Slovakia;en:poland,en:slovakia;;347;kcal;9;g;2;g;54;g;52;g;13;g;5;g;0.06;g
6263078300036;Daktyle;;;;500 g;;Green Palm,Złota Palma;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Fruits et produits dérivés, Produits déshydratés, Fruits, Aliments à base de plantes séchées, Fruits secs, Dattes;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:fruits-based-foods,en:dried-products,en:fruits,en:dried-plant-based-foods,en:dried-fruits,en:dates;Pologne;en:poland;;297.4;kcal;0.2;g;0.1;g;71.43;g;64.89;g;;;1.97;g;0.58;g
5900749010337;Orzechy makadamia łuskane;;;;75 g;75g;Bakalland;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Orzechy i ich produkty, Orzechy;en:plant-based-foods-and-beverages,en:plant-based-foods,en:nuts-and-their-products,en:nuts;Polska;en:poland;en:kenya;753;kcal;76;g;12;g;5.6;g;4.6;g;8.6;g;7.9;g;0.01;g
5900531004421;Skyr Malina;;;;150 g;150g;FruVita;Nabiał, Żywność fermentowana, Fermentowane produkty mleczne, Sery, Desery, Desery mleczne, Fermentowane desery mleczne, Skyr, Serki kremowe;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:skyrs,en:cream-cheeses;Polska;en:poland;;86;kcal;0;g;0;g;12;g;12;g;;;9.6;g;0.06;g
3245414637696;Tiramisu;;;Deser z kremem o smaku mascarpone 65% i biszkoptem 25% nasączonym sosem kawowym, posypany kakao;160 g (2 x 80 g);80g;Produits Blancs,Carrefour;Produits laitiers, Snacks, Desserts, Snacks sucrés, Desserts lactés, Biscuits et gâteaux, Pâtisseries, Réfrigérés, Tiramisu;en:dairies,en:snacks,en:desserts,en:sweet-snacks,en:dairy-desserts,en:biscuits-and-cakes,en:pastries,en:refrigerated-foods,en:tiramisu;France, Pologne, Roumanie;en:france,en:poland,en:romania;;183;kcal;2.6;g;1.5;g;32;g;20;g;1.6;g;4.5;g;0.16;g
5900394006495;Grześki mega;;;;48 g;48 g;Goplana,Grześki;Przekąski, Słodkie przekąski, Batoniki, en:Biscuits and cakes, Herbatnik, Wafle;en:snacks,en:sweet-snacks,en:bars,en:biscuits-and-cakes,en:biscuits,en:wafers;Polska;en:poland;en:poland;528;kcal;29.4;g;18;g;53.5;g;32;g;;;10.3;g;0.25;g
3560070546848;Kokardki;;;Makaron najwyższej jakości;500 g;100 g;Carrefour;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Pâtes alimentaires, Pâtes alimentaires de céréales, Pâtes sèches, Pâtes de blé dur, Farfalles, Farfalles de blé dur;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:dry-pastas,en:durum-wheat-pasta,fr:farfalles,es:farfalle-de-trigo-duro;France, Italie, Pologne, Roumanie, Espagne;en:france,en:italy,en:poland,en:romania,en:spain;;344;kcal;2;g;0.5;g;68;g;3.5;g;3;g;12;g;0.03;g
5900490000182;Lech Premium;Lech Premium;;;500 ml;500g;Lech;Napoje, Napoje alkoholowe, Piwa, Piwo jasne;en:beverages,en:alcoholic-beverages,en:beers,pl:piwo-jasne;Polska, Wielka Brytania;en:poland,en:united-kingdom;;41;kcal;0.1;g;0.1;g;2.8;g;0.8;g;;;0.6;g;0.1;g
5901784161466;Kabanos;;;;95 g;95g;Krakus;Produkty na bazie mięsa, Polskie produkty mięsne, Kabanosy;en:meats-and-their-products,en:polish-meat-products,pl:kabanosy;Polska;en:poland;;506;kcal;42;g;17;g;6;g;1;g;;;26;g;3.8;g
5900749629966;Vitanella Baton Musli Śliwka;;;Baton zbożowy ze śliwkami i polewą o smaku kakaowo-mlecznym.;40 g;40g;Bakalland;Przekąski, Słodkie przekąski;en:snacks,en:sweet-snacks;Polska;en:poland;;392;kcal;8.4;g;6;g;73;g;36;g;3;g;4.7;g;0.32;g
5449000275424;Fanta Pomarańczowa 0.85;;;;850 ml;250g;Fanta,Coca-Cola;Żywność i napoje na bazie roślin, Napoje, Napoje na bazie roślin, Napoje gazowane, Napoje owocowe, en:Sodas, Oranżady owocowe, Napoje słodzone;en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:carbonated-drinks,en:fruit-based-beverages,en:sodas,en:fruit-sodas,en:sweetened-beverages;Polska;en:poland;;27;kcal;0;g;0;g;6.5;g;6.5;g;0;g;0;g;0.02;g
8690526065946;Ciastko oblane 18% kremem cytrynowym 11%.;;;;45 g,;45g;Eti;Prăjituri cu cremă;ro:prăjituri-cu-cremă;Cehia, Republica Moldova, Polonia, România, Slovacia;en:czech-republic,en:moldova,en:poland,en:romania,en:slovakia;en:turkey;444;kcal;20.8;g;12.1;g;61.2;g;35.9;g;0.5;g;4.5;g;1.1;g
5900437307015;Posypka cukrowa;;;;80 g;;Dr.Oetker;Posypka;pl:posypka;Polska;en:poland;;399;kcal;1.3;g;0.7;g;96.6;g;91.1;g;;;0.1;g;0.03;g
5900983019929;Posypka smak owocowy - posypka dekoracyjna;;;;30g;30g;Delecta,Bakalland;Posypka;pl:posypka;Polska;en:poland;;389;kcal;0;g;0;g;97;g;97;g;;;0;g;0;g
5901658000419;Sos tatarski;;;;250 g;250g;Pegaz;Przyprawy, Sosy, Sosy tatarskie, en:groceries;en:condiments,en:sauces,en:tartare-sauces,en:groceries;Polska;en:poland;en:poland;537;kcal;57;g;4.3;g;3.7;g;2.6;g;;;1.2;g;0.89;g
5900983003706;Krem karpatka bez gotowania w proszku;;;;145 g;23g;Delecta,Bakalland;Krem w proszku;pl:krem-w-proszku;Polska;en:poland;;159;kcal;5.6;g;4.8;g;23;g;17;g;;;3.6;g;0.21;g
5901067451079;Sok z warzyw i owoców częściowo z soku zagęszczonego z dodatkiem witaminy C.;;;;900 ml;250g;Kubuś;Żywność i napoje na bazie roślin, Napoje, Napoje na bazie roślin, Napoje owocowe;en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:fruit-based-beverages;Francja, Polska;en:france,en:poland;en:poland;46;kcal;0.1;g;0.03;g;10.2;g;9.8;g;1.1;g;0.4;g;0.05;g
5901067404174;Sok wieloowocowy marchwiowy z dodatkiem witamin;;;;200 ml;200g;Kubuś;Żywność i napoje na bazie roślin, Napoje, Napoje na bazie roślin, Napoje owocowe, Soki i nektary, Soki owocowe, Soki wieloowocowe, Soki;en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:fruit-based-beverages,en:juices-and-nectars,en:fruit-juices,en:multifruit-juices,pl:soki;Polska;en:poland;;51;kcal;0;g;0;g;12;g;12;g;;;0;g;0;g
5901713014399;Pomidor  sok 100%;;;Sok pomidorowy;1 l;250g;Dawtona;Plant-based foods and beverages, Beverages, Plant-based foods, Fruits and vegetables based foods, Vegetables based foods, Plant-based beverages, Vegetable-based foods and beverages, Juices and nectars, Vegetable-based beverages, Tomatoes and their products, Vegetable juices, Tomato juices, Pure tomato juices, Pure tomato juice with 3 g salt/L;en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:plant-based-beverages,en:vegetable-based-foods-and-beverages,en:juices-and-nectars,en:vegetable-based-beverages,en:tomatoes-and-their-products,en:vegetable-juices,en:tomato-juices,en:pure-tomato-juices,en:pure-tomato-juice-with-3-g-salt-l;Poland;en:poland;;19;kcal;0;g;0;g;3.1;g;3.1;g;1.2;g;1;g;0.4;g
5900334015457;vita MINI mango, marchew, jabłko;;;Napój z marchwi jabłek i mango;1 l;;Tymbark;Żywność i napoje na bazie roślin, Napoje, Napoje na bazie roślin, Napoje owocowe;en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:fruit-based-beverages;Polska;en:poland;;45;kcal;0.1;g;0.01;g;10.1;g;10;g;1;g;0.3;g;0.04;g
5900120022157;Śmietanka UHT 12;;;;500 ml;100g;Mleczna Dolina;Nabiał, Śmietanki, en:UHT Creams, en:Unfermented creams;en:dairies,en:creams,en:uht-creams,en:unfermented-creams;Polska;en:poland;en:poland;134;kcal;12;g;7.2;g;3.9;g;3.9;g;;;2.7;g;0.1;g
5900691087203;Masło Gostyńskie Ekstra;;;;250 g;;Spółdzielnia Mleczarska w Gostyniu;Nabiał, Tłuszcze, Smarowidła, Tłuszcze do smarowania, Tłuscze zwierzęce, Tłuszcze mleczne, Tłuszcze mleczne do smarowania, Masła, Tłuszcze-zwierzęce;en:dairies,en:fats,en:spreads,en:spreadable-fats,en:animal-fats,en:milkfat,en:dairy-spread,en:butters,pl:tłuszcze-zwierzęce;Polska;en:poland;en:poland;753;kcal;83;g;55;g;0.7;g;0.7;g;;;0.7;g;0.02;g
5903862000162;Mąka żytnia typ 720;;;;1 kg;;Gdańskie Młyny;Żywność i napoje na bazie roślin, Żywność na bazie roślin, Zboża i ziemniaki, Zboża i produkty zbożowe, Mąki, Mąki zbożowe, Mąki żytnie;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:flours,en:cereal-flours,en:rye-flours;Polska;en:poland;en:poland;336;kcal;1.7;g;0.4;g;71;g;5;g;;;5.9;g;0;g
5900749565059;Bakalland Kajmak Masa Krówkowa o Smaku Tradycyjnym;;;;460 g;;Bakalland;Nabiał, Żywność fermentowana, Fermentowane produkty mleczne, Kajmak;en:dairies,en:fermented-foods,en:fermented-milk-products,en:kaymak;Polska;en:poland;;287;kcal;5.5;g;2.6;g;54;g;47;g;;;5.8;g;0.14;g
8717185471601;Markizy ciastka z nadzieniem kakaowym (25%);;;;250 g;8g;Bonitki;Przekąski, Słodkie przekąski;en:snacks,en:sweet-snacks;Polska;en:poland;;479;kcal;23;g;13;g;61;g;29;g;;;5.8;g;0.5;g
